,race_am_indian,race_asian,race_black,num_females,nbhd_name,nbhd_id,race_hispanic,num_males,age_10_to_14,age_15_to_19,age_20_to_24,age_25_to_34,age_35_to_44,age_45_to_54,age_55_to_59,age_5_to_9,age_60_to_64,age_65_to_74,age_75_to_84,age_85_over,age_5_under,race_white,nta,employed,unemployed,commute_car_pool,commute_car_alone,commute_other,commute_pub_transp,commute_walk,inc_10k_to_14k,inc_15k_to_24k,inc_200k_over,inc_25k_to_34k,inc_35k_to_49k,inc_50k_to_74k,inc_75k_to_99k,inc_10k_less,inc_100k_to_149k,inc_150k_to_199k,not_labor_force,total_housing_units,vehic_avail_none,vehic_avail_1,vehic_avail_2,vehic_avail_3_plus,ed_9_to12,ed_bachelors,ed_graduate,ed_high_school,ed_less_9,ed_some_college,f_divorced,f_married_separated,f_married,f_separated,f_widowed,m_divorced,m_married_separated,m_married,m_separated,m_widowed
0,15.0,1607.0,1171.0,12111.0,Brooklyn Heights-Cobble Hill                                   ,BK09,1866.0,11834.0,567.0,1089.0,1338.0,5746.0,4327.0,2814.0,1403.0,693.0,1240.0,1596.0,936.0,556.0,1640.0,18242.0,Brooklyn Heights-Cobble Hill,13770.0,985.0,213.0,732.0,436.0,9440.0,1541.0,315.0,680.0,2864.0,620.0,714.0,1248.0,1228.0,572.0,1857.0,1124.0,6158.0,12760.0,8124.0,2607.0,411.0,80.0,141.0,6647.0,8001.0,1630.0,217.0,1401.0,862.0,4822.0,4350.0,111.0,700.0,568.0,4853.0,4479.0,119.0,181.0
1,37.0,10015.0,3888.0,34118.0,Sheepshead Bay-Gerritsen Beach-Manhattan Beac                  ,BK17,4562.0,28915.0,3547.0,3122.0,3857.0,7362.0,8309.0,9627.0,4695.0,3309.0,4381.0,5847.0,3385.0,2580.0,3012.0,44000.0,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,27126.0,2832.0,2418.0,8131.0,330.0,12650.0,2060.0,1581.0,2750.0,1161.0,2446.0,2684.0,3685.0,2980.0,3245.0,4000.0,1082.0,22612.0,27855.0,9331.0,12874.0,2982.0,427.0,3193.0,11851.0,5892.0,13267.0,2638.0,5703.0,2617.0,13623.0,7908.0,888.0,4052.0,1351.0,13805.0,7562.0,356.0,1003.0
2,158.0,4413.0,419.0,17214.0,Brighton Beach                                                 ,BK19,4334.0,15228.0,1305.0,1553.0,1961.0,4446.0,3759.0,4529.0,2186.0,1663.0,2277.0,2914.0,3217.0,917.0,1715.0,22463.0,Brighton Beach,13258.0,1146.0,814.0,2679.0,234.0,6774.0,2035.0,1334.0,1729.0,572.0,1484.0,1280.0,1649.0,1234.0,3053.0,1132.0,655.0,12921.0,15518.0,8592.0,4320.0,986.0,224.0,1250.0,6307.0,3103.0,6130.0,1667.0,2808.0,1762.0,6910.0,3323.0,396.0,2646.0,817.0,6936.0,4058.0,322.0,589.0
3,27.0,3732.0,9798.0,15570.0,Seagate-Coney Island                                           ,BK21,6108.0,13178.0,1678.0,2454.0,2285.0,2897.0,2856.0,3837.0,1772.0,1691.0,1708.0,2984.0,2206.0,905.0,1475.0,8668.0,Seagate-Coney Island,8797.0,2403.0,639.0,1912.0,170.0,4739.0,810.0,1275.0,1774.0,93.0,948.0,1260.0,1364.0,561.0,2691.0,610.0,287.0,12286.0,12101.0,7718.0,2324.0,599.0,222.0,3265.0,2623.0,1352.0,5778.0,2573.0,2450.0,1342.0,3814.0,5012.0,844.0,2013.0,907.0,4196.0,5134.0,183.0,459.0
4,0.0,102.0,163.0,9056.0,West Brighton                                                  ,BK23,121.0,6253.0,359.0,270.0,583.0,1308.0,1719.0,1958.0,1295.0,448.0,1456.0,2583.0,2085.0,800.0,445.0,14894.0,West Brighton,6581.0,609.0,204.0,1596.0,124.0,3795.0,520.0,979.0,1116.0,189.0,549.0,1051.0,1398.0,568.0,1005.0,1034.0,205.0,6786.0,8641.0,4147.0,3455.0,402.0,90.0,626.0,3670.0,1975.0,3603.0,521.0,1756.0,1066.0,3431.0,1357.0,419.0,1981.0,406.0,3533.0,1441.0,155.0,268.0
5,37.0,4589.0,419.0,21940.0,Homecrest                                                      ,BK25,3237.0,21258.0,3243.0,2756.0,2669.0,6049.0,5777.0,5276.0,2462.0,2970.0,2345.0,3549.0,2110.0,935.0,3057.0,34130.0,Homecrest,16813.0,1954.0,1142.0,4720.0,329.0,8210.0,1598.0,932.0,1859.0,586.0,1535.0,2335.0,2795.0,1673.0,1416.0,1792.0,496.0,14560.0,16912.0,6473.0,6613.0,1987.0,346.0,2215.0,5912.0,2998.0,9218.0,2238.0,4055.0,1458.0,9337.0,4265.0,363.0,1749.0,876.0,9692.0,5505.0,191.0,492.0
6,128.0,6836.0,2148.0,15346.0,Gravesend                                                      ,BK26,3850.0,13156.0,1542.0,1608.0,1616.0,3760.0,3689.0,3396.0,1971.0,1346.0,1879.0,3152.0,1816.0,1127.0,1600.0,15333.0,Gravesend,10686.0,1379.0,753.0,2613.0,128.0,5939.0,883.0,945.0,1610.0,229.0,1527.0,1474.0,1620.0,962.0,1546.0,1031.0,288.0,11589.0,11632.0,5700.0,4342.0,914.0,276.0,2525.0,3199.0,1745.0,6625.0,2643.0,2679.0,1324.0,6160.0,3647.0,248.0,1712.0,700.0,6217.0,3493.0,132.0,381.0
7,63.0,9139.0,487.0,14449.0,Bath Beach                                                     ,BK27,3862.0,14907.0,1441.0,1253.0,1682.0,5086.0,3956.0,3618.0,1914.0,1634.0,1843.0,2683.0,1777.0,709.0,1760.0,15487.0,Bath Beach,12361.0,1170.0,1035.0,2969.0,170.0,6999.0,544.0,845.0,1204.0,434.0,972.0,1415.0,1916.0,1046.0,855.0,1530.0,539.0,10751.0,11744.0,4587.0,4558.0,1343.0,268.0,2619.0,4017.0,2014.0,6815.0,2562.0,2280.0,755.0,6385.0,3309.0,377.0,1454.0,470.0,6811.0,4382.0,161.0,417.0
8,183.0,33185.0,558.0,45755.0,Bensonhurst West                                               ,BK28,13024.0,43140.0,4834.0,5245.0,6093.0,14833.0,11523.0,11775.0,5651.0,4691.0,5140.0,7092.0,4189.0,2263.0,5566.0,41020.0,Bensonhurst West,37691.0,4508.0,2607.0,7239.0,628.0,22446.0,2966.0,1993.0,3892.0,718.0,3518.0,4376.0,5749.0,2866.0,2160.0,3384.0,1243.0,30525.0,31892.0,15564.0,10606.0,3081.0,648.0,8776.0,8809.0,4235.0,19714.0,10290.0,6867.0,2727.0,19564.0,11460.0,596.0,3868.0,1360.0,19915.0,13257.0,369.0,688.0
9,0.0,22034.0,735.0,30578.0,Bensonhurst East                                               ,BK29,7047.0,29444.0,2487.0,2956.0,4042.0,9897.0,8067.0,8001.0,4136.0,3234.0,3531.0,5515.0,3524.0,1305.0,3327.0,29363.0,Bensonhurst East,26354.0,3073.0,1569.0,5167.0,454.0,16163.0,1768.0,1472.0,2796.0,500.0,2584.0,3486.0,3602.0,2378.0,1901.0,2227.0,848.0,20779.0,23439.0,10998.0,8373.0,2082.0,341.0,6195.0,7179.0,3808.0,13489.0,6291.0,4224.0,1887.0,14142.0,6994.0,562.0,2518.0,1076.0,14588.0,8273.0,276.0,658.0
10,17.0,17673.0,250.0,23365.0,Dyker Heights                                                  ,BK30,4580.0,22612.0,2667.0,2716.0,2962.0,7013.0,6389.0,6326.0,2907.0,2562.0,2589.0,3435.0,2423.0,1158.0,2830.0,23047.0,Dyker Heights,20409.0,2099.0,1865.0,5621.0,324.0,9699.0,1587.0,715.0,1767.0,700.0,1635.0,1875.0,2934.0,1693.0,819.0,2095.0,811.0,14857.0,16088.0,5621.0,6296.0,2522.0,605.0,3638.0,4945.0,3000.0,9079.0,5930.0,3858.0,1181.0,10444.0,5358.0,239.0,2259.0,840.0,10361.0,6545.0,195.0,496.0
11,211.0,12155.0,1391.0,44594.0,Bay Ridge                                                      ,BK31,13923.0,40236.0,3983.0,4599.0,4699.0,13830.0,12584.0,12454.0,5278.0,5254.0,4678.0,6186.0,3963.0,1846.0,5476.0,55443.0,Bay Ridge,38645.0,3944.0,2283.0,9764.0,416.0,21044.0,3375.0,1810.0,3728.0,2111.0,3185.0,4321.0,5837.0,4285.0,2546.0,4698.0,2524.0,26287.0,37436.0,16454.0,13993.0,4063.0,535.0,4350.0,15471.0,10703.0,13931.0,4681.0,8557.0,3439.0,15793.0,13192.0,796.0,4164.0,1666.0,16471.0,13226.0,490.0,880.0
12,87.0,8395.0,1852.0,25672.0,Sunset Park West                                               ,BK32,35424.0,30619.0,3404.0,3095.0,4891.0,12388.0,8593.0,7047.0,2561.0,3673.0,2104.0,2108.0,1457.0,696.0,4274.0,9673.0,Sunset Park West,25899.0,3107.0,1223.0,3082.0,709.0,16195.0,3358.0,1142.0,2398.0,517.0,2003.0,2188.0,2780.0,1626.0,1650.0,2041.0,535.0,15418.0,18390.0,10694.0,5104.0,858.0,224.0,6094.0,5369.0,3003.0,7848.0,8551.0,4177.0,1767.0,8063.0,8256.0,872.0,1473.0,1511.0,9897.0,12376.0,522.0,203.0
13,15.0,2248.0,4230.0,20923.0,Carroll Gardens-Columbia Street-Red Hook                       ,BK33,8558.0,18674.0,1690.0,1650.0,1825.0,8818.0,7770.0,4540.0,2431.0,2338.0,1864.0,1955.0,1416.0,633.0,2667.0,23681.0,Carroll Gardens-Columbia Street-Red Hook,21611.0,2066.0,548.0,1791.0,824.0,13774.0,2575.0,749.0,1136.0,2671.0,1054.0,1350.0,2536.0,1689.0,1606.0,2998.0,1621.0,8804.0,19101.0,10150.0,6375.0,777.0,108.0,1889.0,9696.0,8101.0,4136.0,1924.0,2662.0,1615.0,6626.0,7722.0,525.0,1185.0,861.0,6920.0,6651.0,400.0,397.0
14,434.0,37592.0,1214.0,35216.0,Sunset Park East                                               ,BK34,23465.0,37398.0,4260.0,4531.0,5967.0,14229.0,10918.0,9495.0,3769.0,5583.0,2803.0,3151.0,1979.0,560.0,5369.0,9030.0,Sunset Park East,32612.0,4390.0,2513.0,3739.0,696.0,17960.0,5389.0,1787.0,3552.0,250.0,2789.0,3308.0,3076.0,1786.0,2136.0,1444.0,401.0,19610.0,21853.0,13488.0,5795.0,1134.0,112.0,10038.0,4789.0,1947.0,9825.0,15101.0,3418.0,2096.0,14013.0,9470.0,942.0,1842.0,1011.0,15274.0,11863.0,595.0,296.0
15,83.0,1826.0,45354.0,35544.0,Stuyvesant Heights                                             ,BK35,13702.0,29208.0,4102.0,4274.0,5237.0,10786.0,8833.0,8877.0,3556.0,4317.0,3045.0,4098.0,1779.0,725.0,5123.0,3082.0,Stuyvesant Heights,25246.0,5202.0,593.0,4298.0,391.0,17112.0,1258.0,1990.0,3370.0,552.0,2411.0,3055.0,3392.0,2248.0,4148.0,2265.0,906.0,19865.0,28316.0,15980.0,6789.0,1320.0,248.0,6115.0,5767.0,3227.0,12156.0,4167.0,7696.0,2553.0,6543.0,15253.0,1677.0,2750.0,1734.0,6695.0,12491.0,746.0,768.0
16,344.0,4906.0,3941.0,38414.0,Park Slope-Gowanus                                             ,BK37,12938.0,35356.0,2928.0,2536.0,4445.0,18971.0,13543.0,8679.0,3911.0,3458.0,3751.0,3769.0,1694.0,766.0,5319.0,48759.0,Park Slope-Gowanus,45534.0,3235.0,1061.0,3916.0,1518.0,30661.0,3216.0,819.0,1179.0,5740.0,1144.0,2597.0,4638.0,4044.0,1286.0,5750.0,3895.0,12699.0,33721.0,17750.0,11320.0,1725.0,297.0,2283.0,19588.0,19970.0,4810.0,1882.0,4915.0,2523.0,13462.0,14608.0,697.0,1357.0,1545.0,14025.0,13128.0,391.0,329.0
17,62.0,3298.0,8141.0,19096.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum H                  ,BK38,8609.0,18346.0,1454.0,1356.0,2405.0,9816.0,6948.0,4627.0,1521.0,2048.0,1352.0,1842.0,876.0,476.0,2721.0,16231.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,19388.0,2152.0,292.0,1389.0,594.0,13326.0,1736.0,839.0,1378.0,2616.0,848.0,1317.0,1667.0,1492.0,1746.0,2319.0,1580.0,9350.0,17762.0,11054.0,4067.0,628.0,53.0,2303.0,7823.0,7498.0,4004.0,1851.0,2919.0,1389.0,5379.0,7925.0,573.0,1149.0,869.0,5393.0,7911.0,346.0,285.0
18,54.0,2344.0,1337.0,11556.0,Windsor Terrace                                                ,BK40,3054.0,10427.0,893.0,826.0,1696.0,3567.0,3994.0,2964.0,1695.0,1024.0,1114.0,1370.0,960.0,330.0,1550.0,14580.0,Windsor Terrace,12366.0,1001.0,333.0,1592.0,447.0,8480.0,601.0,365.0,637.0,968.0,645.0,752.0,1513.0,1293.0,624.0,1979.0,671.0,4945.0,9938.0,4285.0,4221.0,872.0,69.0,637.0,4646.0,4588.0,2642.0,950.0,1634.0,644.0,4434.0,3630.0,170.0,855.0,626.0,4532.0,3349.0,165.0,111.0
19,99.0,9100.0,2892.0,18811.0,Kensington-Ocean Parkway                                       ,BK41,5264.0,18124.0,2720.0,2445.0,2410.0,6366.0,5390.0,4142.0,1773.0,2761.0,2068.0,1893.0,1152.0,571.0,3244.0,18637.0,Kensington-Ocean Parkway,15735.0,1470.0,804.0,2888.0,476.0,9326.0,1283.0,1096.0,1717.0,371.0,1328.0,1412.0,2098.0,1310.0,1113.0,1107.0,579.0,10424.0,12581.0,6956.0,4067.0,925.0,183.0,2107.0,5479.0,3249.0,5550.0,2222.0,3046.0,1027.0,6624.0,4557.0,638.0,1503.0,504.0,7425.0,5301.0,313.0,318.0
20,88.0,9332.0,51360.0,57274.0,Flatbush                                                       ,BK42,18893.0,48217.0,6603.0,7080.0,8991.0,17405.0,15078.0,14840.0,5807.0,6649.0,5131.0,6104.0,2937.0,1118.0,7748.0,23509.0,Flatbush,47844.0,5900.0,1447.0,7952.0,1142.0,31663.0,2808.0,2450.0,3859.0,953.0,4441.0,5369.0,6860.0,3802.0,4294.0,3605.0,1427.0,29223.0,39756.0,22693.0,11836.0,2040.0,491.0,6432.0,12514.0,7624.0,19513.0,7216.0,10876.0,4253.0,15069.0,21773.0,1912.0,3742.0,2148.0,15767.0,17739.0,1252.0,836.0
21,22.0,5059.0,2373.0,25882.0,Midwood                                                        ,BK43,3643.0,25039.0,3360.0,3496.0,4093.0,6643.0,6033.0,5835.0,3213.0,3620.0,3677.0,3458.0,2525.0,1319.0,3649.0,39121.0,Midwood,20245.0,2192.0,1128.0,5973.0,226.0,9560.0,2038.0,1485.0,2138.0,906.0,1876.0,2164.0,2599.0,1851.0,2466.0,2135.0,846.0,17090.0,19816.0,9057.0,6372.0,2598.0,439.0,1951.0,8075.0,5623.0,7633.0,2051.0,4379.0,1503.0,10535.0,6041.0,551.0,2240.0,1014.0,10729.0,6795.0,388.0,496.0
22,15.0,8788.0,270.0,20899.0,Madison                                                        ,BK44,2645.0,19580.0,1980.0,2505.0,2674.0,5042.0,4727.0,6468.0,3010.0,2356.0,2941.0,2704.0,2589.0,968.0,2515.0,28405.0,Madison,17823.0,1478.0,1139.0,4788.0,190.0,9482.0,1082.0,1113.0,1594.0,580.0,1319.0,1648.0,2841.0,1497.0,1132.0,2539.0,845.0,13845.0,16043.0,5687.0,6963.0,2203.0,255.0,1846.0,6946.0,3806.0,8058.0,2363.0,3405.0,1472.0,9305.0,4409.0,373.0,1808.0,649.0,9555.0,5322.0,175.0,560.0
23,0.0,2478.0,5249.0,24938.0,Georgetown-Marine Park-Bergen Beach-Mill Basi                  ,BK45,4524.0,22872.0,2903.0,3109.0,3029.0,5509.0,6232.0,6998.0,3353.0,3711.0,2720.0,3192.0,2572.0,1127.0,3355.0,34585.0,Georgetown-Marine Park-Bergen Beach-Mill Basin,20965.0,2222.0,1955.0,10851.0,175.0,6070.0,1003.0,485.0,1325.0,1116.0,1244.0,1758.0,2676.0,2259.0,743.0,3527.0,1490.0,13973.0,17749.0,2888.0,7629.0,5011.0,1095.0,1616.0,6925.0,4656.0,9011.0,1193.0,5621.0,1737.0,10285.0,5354.0,474.0,2353.0,872.0,10479.0,5563.0,300.0,424.0
24,102.0,721.0,97.0,10079.0,Ocean Parkway South                                            ,BK46,1698.0,9798.0,1546.0,1455.0,1526.0,2652.0,1966.0,2113.0,1100.0,1761.0,1422.0,1222.0,897.0,506.0,1711.0,17032.0,Ocean Parkway South,7591.0,853.0,413.0,1947.0,88.0,3660.0,996.0,364.0,895.0,324.0,551.0,820.0,1071.0,777.0,620.0,932.0,314.0,6109.0,7148.0,2491.0,2894.0,1041.0,242.0,725.0,2522.0,1731.0,3380.0,919.0,1862.0,589.0,3952.0,2057.0,181.0,731.0,333.0,4030.0,2722.0,58.0,206.0
25,321.0,2402.0,71367.0,47780.0,Canarsie                                                       ,BK50,6749.0,38711.0,5617.0,6972.0,6766.0,11800.0,11571.0,13587.0,6201.0,5454.0,4649.0,5092.0,2637.0,1098.0,5047.0,4626.0,Canarsie,40896.0,4385.0,2653.0,14456.0,337.0,20994.0,1255.0,995.0,2235.0,740.0,2434.0,3259.0,5208.0,4264.0,2369.0,4498.0,1733.0,23592.0,29716.0,9313.0,11641.0,5533.0,1248.0,4948.0,8941.0,4941.0,16997.0,3757.0,11402.0,3525.0,13176.0,17672.0,2002.0,2913.0,1641.0,13463.0,14364.0,948.0,669.0
26,64.0,2257.0,49785.0,38303.0,Flatlands                                                      ,BK58,5494.0,32712.0,4793.0,5130.0,5928.0,9746.0,8115.0,11044.0,5263.0,4273.0,4425.0,5098.0,2094.0,1055.0,4051.0,12245.0,Flatlands,33947.0,3656.0,1709.0,12141.0,349.0,16735.0,1190.0,761.0,2040.0,835.0,2003.0,3120.0,4225.0,3250.0,1426.0,3918.0,1681.0,19317.0,24674.0,7449.0,10044.0,4771.0,995.0,3414.0,8624.0,4522.0,14604.0,2617.0,8810.0,3369.0,11389.0,13259.0,1221.0,2529.0,1429.0,11979.0,11615.0,564.0,544.0
27,87.0,1389.0,51313.0,38215.0,Prospect Lefferts Gardens-Wingate                              ,BK60,6841.0,30449.0,3712.0,4088.0,5159.0,11634.0,9037.0,8502.0,4582.0,4294.0,3722.0,5180.0,2480.0,1241.0,5033.0,7747.0,Prospect Lefferts Gardens-Wingate,30437.0,5461.0,804.0,4756.0,365.0,20830.0,1879.0,1798.0,3214.0,542.0,3079.0,3776.0,5006.0,2469.0,2769.0,2067.0,837.0,18898.0,27977.0,16059.0,8046.0,1250.0,202.0,4469.0,7146.0,3916.0,14675.0,3777.0,9455.0,3124.0,8362.0,15785.0,1812.0,2958.0,1981.0,8360.0,11496.0,1029.0,718.0
28,213.0,2826.0,73218.0,56582.0,Crown Heights North                                            ,BK61,11836.0,45754.0,6536.0,7229.0,7896.0,19853.0,13738.0,13080.0,5435.0,5464.0,5208.0,6095.0,3328.0,1515.0,6959.0,11928.0,Crown Heights North,43836.0,6774.0,1125.0,5670.0,1320.0,30728.0,2252.0,3793.0,5307.0,678.0,4479.0,5941.0,6489.0,3646.0,6710.0,3236.0,1006.0,31116.0,46355.0,29202.0,9839.0,1894.0,350.0,9081.0,11164.0,6043.0,20193.0,5559.0,12334.0,4771.0,10178.0,25721.0,2637.0,3797.0,2913.0,10526.0,20174.0,1458.0,1202.0
29,95.0,659.0,25719.0,21853.0,Crown Heights South                                            ,BK63,3729.0,19409.0,3298.0,2763.0,4321.0,6157.0,4909.0,5175.0,2599.0,2920.0,1709.0,2408.0,1470.0,430.0,3103.0,10616.0,Crown Heights South,16933.0,3407.0,393.0,2837.0,391.0,10549.0,1928.0,1208.0,1782.0,255.0,1603.0,2275.0,2224.0,1617.0,1891.0,1425.0,336.0,11068.0,15583.0,9327.0,4261.0,909.0,119.0,2490.0,4215.0,2298.0,7701.0,1802.0,4819.0,1826.0,5206.0,7961.0,916.0,1307.0,977.0,5381.0,7435.0,606.0,326.0
30,0.0,1478.0,5149.0,10826.0,Prospect Heights                                               ,BK64,2806.0,10093.0,555.0,532.0,1009.0,5927.0,3843.0,2606.0,1299.0,1030.0,843.0,1186.0,510.0,229.0,1350.0,10694.0,Prospect Heights,13255.0,910.0,234.0,1163.0,564.0,9440.0,712.0,234.0,793.0,1124.0,665.0,626.0,1422.0,1108.0,511.0,1987.0,946.0,3702.0,10226.0,6457.0,2696.0,243.0,20.0,708.0,5870.0,5150.0,1776.0,728.0,1561.0,669.0,3163.0,4863.0,249.0,572.0,470.0,3226.0,4419.0,209.0,144.0
31,4.0,2500.0,11019.0,15590.0,Fort Greene                                                    ,BK68,5560.0,12433.0,1438.0,1411.0,2305.0,6149.0,4615.0,3092.0,1275.0,1347.0,1382.0,1830.0,940.0,468.0,1771.0,7720.0,Fort Greene,13463.0,1978.0,257.0,1329.0,490.0,8825.0,1409.0,693.0,1161.0,1067.0,1135.0,976.0,1558.0,1423.0,1424.0,1718.0,746.0,7854.0,13188.0,8190.0,3223.0,389.0,99.0,2256.0,4694.0,4659.0,2977.0,1468.0,2673.0,1157.0,3543.0,7010.0,508.0,989.0,570.0,3653.0,5491.0,305.0,241.0
32,50.0,1844.0,13284.0,18992.0,Clinton Hill                                                   ,BK69,5856.0,17460.0,1366.0,1814.0,4398.0,8583.0,6389.0,3132.0,1862.0,1759.0,1588.0,1973.0,842.0,421.0,2325.0,14036.0,Clinton Hill,19466.0,1845.0,257.0,1926.0,1033.0,12684.0,1446.0,793.0,1432.0,1094.0,969.0,1656.0,2268.0,1920.0,1298.0,2177.0,1188.0,9400.0,16940.0,8837.0,5070.0,649.0,239.0,1306.0,7580.0,5742.0,3873.0,1086.0,4027.0,1536.0,4361.0,9028.0,449.0,874.0,829.0,4823.0,8378.0,454.0,270.0
33,0.0,35.0,785.0,15454.0,Williamsburg                                                   ,BK72,3071.0,16269.0,3517.0,2774.0,2780.0,3970.0,2150.0,2177.0,1319.0,3694.0,1284.0,917.0,737.0,551.0,5853.0,27650.0,Williamsburg,8009.0,560.0,671.0,1164.0,66.0,1759.0,3906.0,1699.0,1526.0,67.0,1109.0,878.0,749.0,369.0,1670.0,224.0,54.0,9483.0,8854.0,5766.0,2035.0,534.0,10.0,2403.0,585.0,376.0,5194.0,1643.0,2527.0,277.0,5762.0,2275.0,210.0,890.0,169.0,6037.0,2738.0,56.0,245.0
34,51.0,2490.0,1165.0,24951.0,North Side-South Side                                          ,BK73,19017.0,24600.0,2029.0,2298.0,4219.0,15215.0,8301.0,4863.0,1953.0,2468.0,1474.0,1931.0,967.0,550.0,3283.0,25584.0,North Side-South Side,27707.0,2141.0,586.0,2086.0,1168.0,18083.0,2999.0,1561.0,1933.0,1618.0,1813.0,1863.0,3127.0,2179.0,2209.0,2749.0,1432.0,11418.0,22149.0,13320.0,5547.0,1508.0,109.0,2955.0,11072.0,6147.0,5585.0,3687.0,4637.0,1667.0,6273.0,11047.0,888.0,1188.0,1052.0,6705.0,12379.0,282.0,290.0
35,160.0,2090.0,33640.0,36403.0,Bedford                                                        ,BK75,13086.0,34675.0,5296.0,5078.0,6479.0,12857.0,9482.0,7426.0,2873.0,6241.0,2724.0,3053.0,1696.0,493.0,7380.0,20867.0,Bedford,27730.0,4268.0,730.0,3782.0,1225.0,16886.0,3268.0,2257.0,3140.0,432.0,2672.0,3208.0,3794.0,1951.0,3805.0,2326.0,740.0,19237.0,28349.0,16381.0,6591.0,1178.0,175.0,5772.0,6342.0,4006.0,11417.0,3804.0,7006.0,2160.0,7661.0,14380.0,1430.0,2082.0,1475.0,7949.0,13680.0,731.0,613.0
36,114.0,1810.0,340.0,16490.0,Greenpoint                                                     ,BK76,4433.0,15385.0,868.0,919.0,2516.0,10776.0,4750.0,3819.0,2065.0,934.0,1601.0,1420.0,939.0,362.0,906.0,24479.0,Greenpoint,20051.0,1342.0,516.0,2017.0,1183.0,12694.0,2038.0,739.0,1240.0,704.0,1331.0,1428.0,2666.0,2391.0,1277.0,2543.0,980.0,7572.0,17316.0,9650.0,4355.0,1217.0,77.0,1122.0,8089.0,4884.0,4656.0,1363.0,3486.0,873.0,5095.0,7324.0,331.0,1549.0,955.0,5464.0,7029.0,224.0,323.0
37,14.0,3768.0,5747.0,31297.0,Bushwick North                                                 ,BK77,46692.0,32483.0,3877.0,5131.0,7758.0,13667.0,8996.0,7429.0,2501.0,3800.0,1804.0,2365.0,1030.0,338.0,5084.0,7001.0,Bushwick North,28552.0,4430.0,714.0,2673.0,1248.0,19700.0,3070.0,1277.0,2583.0,282.0,2183.0,2817.0,3490.0,1738.0,2647.0,1593.0,525.0,17189.0,20740.0,14130.0,4102.0,720.0,183.0,7019.0,4668.0,1875.0,7432.0,11849.0,3788.0,1846.0,7254.0,12945.0,1585.0,1185.0,1072.0,8224.0,15836.0,725.0,347.0
38,303.0,1820.0,18790.0,38430.0,Bushwick South                                                 ,BK78,44553.0,35528.0,4978.0,4832.0,7283.0,15218.0,9606.0,8878.0,3362.0,5437.0,3134.0,3963.0,1981.0,698.0,4588.0,7720.0,Bushwick South,32283.0,5064.0,771.0,3744.0,1202.0,22314.0,2647.0,1859.0,3667.0,274.0,2509.0,3435.0,4004.0,2337.0,3981.0,2268.0,414.0,20702.0,27918.0,17203.0,5824.0,1463.0,258.0,6678.0,6704.0,2306.0,12087.0,9837.0,6701.0,2783.0,8093.0,16415.0,1821.0,2159.0,1378.0,8582.0,16498.0,666.0,560.0
39,17.0,248.0,24766.0,17417.0,Ocean Hill                                                     ,BK79,5492.0,14141.0,2785.0,2176.0,2339.0,4365.0,4557.0,4833.0,1268.0,2084.0,1143.0,2104.0,981.0,269.0,2654.0,619.0,Ocean Hill,12021.0,1909.0,279.0,2726.0,97.0,7803.0,565.0,1155.0,1359.0,180.0,1121.0,1863.0,1887.0,929.0,2335.0,843.0,246.0,9736.0,13649.0,7551.0,3357.0,718.0,292.0,2989.0,2386.0,626.0,6782.0,1873.0,3166.0,1261.0,3305.0,6652.0,1078.0,1291.0,929.0,3463.0,5243.0,508.0,305.0
40,75.0,494.0,46595.0,35053.0,Brownsville                                                    ,BK81,10095.0,23410.0,4924.0,5200.0,4845.0,9253.0,7182.0,7028.0,2652.0,4171.0,2369.0,3284.0,1810.0,476.0,5269.0,576.0,Brownsville,19243.0,3407.0,672.0,2890.0,249.0,13526.0,1249.0,2495.0,2779.0,130.0,2653.0,2564.0,2517.0,1273.0,4989.0,1011.0,250.0,20452.0,22247.0,14983.0,4407.0,1152.0,119.0,5470.0,2477.0,978.0,12817.0,3614.0,6383.0,1903.0,5185.0,16185.0,2119.0,2333.0,929.0,4550.0,9937.0,531.0,427.0
41,150.0,1937.0,62397.0,51307.0,East New York                                                  ,BK82,25455.0,41499.0,7348.0,8074.0,8001.0,12857.0,12270.0,11921.0,4728.0,7261.0,4299.0,4996.0,2305.0,994.0,7752.0,1481.0,East New York,32727.0,5648.0,1407.0,6863.0,323.0,21896.0,1354.0,2199.0,4051.0,292.0,3473.0,4520.0,4827.0,2638.0,6235.0,1978.0,630.0,30583.0,35203.0,19537.0,8271.0,2522.0,513.0,7432.0,4379.0,2073.0,22153.0,5434.0,9402.0,3909.0,10149.0,21297.0,2301.0,2639.0,1748.0,10052.0,16737.0,951.0,662.0
42,50.0,3131.0,11438.0,24156.0,Cypress Hills-City Line                                        ,BK83,28370.0,22389.0,3404.0,4059.0,4576.0,6792.0,6780.0,6326.0,2505.0,3283.0,1600.0,2073.0,1260.0,217.0,3670.0,2557.0,Cypress Hills-City Line,18265.0,1899.0,607.0,3932.0,307.0,12026.0,698.0,846.0,1565.0,212.0,1271.0,2015.0,2425.0,1170.0,2469.0,1211.0,314.0,15299.0,16000.0,7714.0,4214.0,1326.0,244.0,4176.0,2213.0,797.0,11142.0,4031.0,3832.0,1263.0,6677.0,8919.0,1066.0,1406.0,782.0,7084.0,8048.0,564.0,379.0
