cldCvr,dewPt,feelsLike,postal_code,precip,relHum,snowfall,spcHum,temp,timestamp,wetBulb,windSpd
96.0,46.0,55.0,10019,0.04,71.0,0,,55.0,2014-05-08T06:00:00-04:00,,4.0
98.0,47.0,55.0,10019,0.04,74.0,0,,55.0,2014-05-08T07:00:00-04:00,,3.0
99.0,48.0,55.0,10019,0.04,77.0,0,,55.0,2014-05-08T08:00:00-04:00,,0.0
97.0,49.0,55.0,10019,0.02,80.0,0,,55.0,2014-05-08T09:00:00-04:00,,0.0
94.0,50.0,55.0,10019,0.02,83.0,0,,55.0,2014-05-08T10:00:00-04:00,,0.0
100.0,51.0,55.0,10019,0.03,87.0,0,,55.0,2014-05-08T11:00:00-04:00,,1.0
95.0,52.0,57.0,10019,0.05,83.0,0,,57.0,2014-05-08T12:00:00-04:00,,1.0
89.0,52.0,59.0,10019,0.03,77.0,0,,59.0,2014-05-08T13:00:00-04:00,,1.0
84.0,53.0,61.0,10019,0.03,75.0,0,,61.0,2014-05-08T14:00:00-04:00,,2.0
84.0,53.0,61.0,10019,0.0,74.0,0,,61.0,2014-05-08T15:00:00-04:00,,2.0
84.0,52.0,60.0,10019,0.0,74.0,0,,60.0,2014-05-08T16:00:00-04:00,,3.0
94.0,52.0,59.0,10019,0.0,77.0,0,,59.0,2014-05-08T17:00:00-04:00,,7.0
96.0,53.0,59.0,10019,0.0,80.0,0,,59.0,2014-05-08T18:00:00-04:00,,6.0
98.0,53.0,58.0,10019,0.0,83.0,0,,58.0,2014-05-08T19:00:00-04:00,,6.0
100.0,54.0,58.0,10019,0.0,87.0,0,,58.0,2014-05-08T20:00:00-04:00,,7.0
100.0,54.0,58.0,10019,0.0,86.0,0,,58.0,2014-05-08T21:00:00-04:00,,6.0
100.0,55.0,57.0,10019,0.0,93.0,0,,57.0,2014-05-08T22:00:00-04:00,,6.0
100.0,52.0,58.0,10019,0.0,80.0,0,,58.0,2014-05-08T23:00:00-04:00,,1.0
100.0,52.0,58.0,10019,0.0,80.0,0,,58.0,2014-05-09T00:00:00-04:00,,1.0
100.0,52.0,57.0,10019,0.0,83.0,0,,57.0,2014-05-09T01:00:00-04:00,,1.0
100.0,53.0,56.0,10019,0.0,90.0,0,,56.0,2014-05-09T02:00:00-04:00,,2.0
100.0,53.0,56.0,10019,0.0,89.0,0,,56.0,2014-05-09T03:00:00-04:00,,1.0
100.0,53.0,55.0,10019,0.01,92.0,0,,55.0,2014-05-09T04:00:00-04:00,,1.0
100.0,53.0,55.0,10019,0.01,92.0,0,,55.0,2014-05-09T05:00:00-04:00,,1.0
100.0,53.0,56.0,10019,0.03,89.0,0,,56.0,2014-05-09T06:00:00-04:00,,2.0
100.0,54.0,56.0,10019,0.03,92.0,0,,56.0,2014-05-09T07:00:00-04:00,,3.0
100.0,54.0,57.0,10019,0.03,89.0,0,,57.0,2014-05-09T08:00:00-04:00,,5.0
100.0,54.0,58.0,10019,0.0,86.0,0,,58.0,2014-05-09T09:00:00-04:00,,3.0
100.0,55.0,59.0,10019,0.0,86.0,0,,59.0,2014-05-09T10:00:00-04:00,,2.0
100.0,55.0,60.0,10019,0.0,84.0,0,,60.0,2014-05-09T11:00:00-04:00,,2.0
100.0,56.0,61.0,10019,0.01,83.0,0,,61.0,2014-05-09T12:00:00-04:00,,3.0
100.0,56.0,61.0,10019,0.01,83.0,0,,61.0,2014-05-09T13:00:00-04:00,,4.0
100.0,57.0,62.0,10019,0.01,84.0,0,,62.0,2014-05-09T14:00:00-04:00,,6.0
100.0,57.0,62.0,10019,0.0,83.0,0,,62.0,2014-05-09T15:00:00-04:00,,6.0
100.0,58.0,62.0,10019,0.0,86.0,0,,62.0,2014-05-09T16:00:00-04:00,,6.0
85.0,59.0,63.0,10019,0.0,87.0,0,,63.0,2014-05-09T17:00:00-04:00,,9.0
85.0,59.0,62.0,10019,0.0,89.0,0,,62.0,2014-05-09T18:00:00-04:00,,8.0
86.0,59.0,61.0,10019,0.0,93.0,0,,61.0,2014-05-09T19:00:00-04:00,,8.0
86.0,59.0,60.0,10019,0.0,96.0,0,,60.0,2014-05-09T20:00:00-04:00,,8.0
86.0,59.0,60.0,10019,0.0,96.0,0,,60.0,2014-05-09T21:00:00-04:00,,7.0
95.0,59.0,60.0,10019,0.0,96.0,0,,60.0,2014-05-09T22:00:00-04:00,,7.0
100.0,59.0,60.0,10019,0.0,96.0,0,,60.0,2014-05-09T23:00:00-04:00,,7.0
100.0,59.0,60.0,10019,0.0,96.0,0,,60.0,2014-05-10T00:00:00-04:00,,6.0
100.0,59.0,59.0,10019,0.0,100.0,0,,59.0,2014-05-10T01:00:00-04:00,,5.0
100.0,61.0,61.0,10019,0.0,100.0,0,,61.0,2014-05-10T02:00:00-04:00,,5.0
100.0,61.0,61.0,10019,0.0,100.0,0,,61.0,2014-05-10T03:00:00-04:00,,4.0
100.0,60.0,60.0,10019,0.01,100.0,0,,60.0,2014-05-10T04:00:00-04:00,,5.0
100.0,60.0,60.0,10019,0.01,100.0,0,,60.0,2014-05-10T05:00:00-04:00,,6.0
98.0,60.0,61.0,10019,0.0,96.0,0,,61.0,2014-05-10T06:00:00-04:00,,5.0
97.0,61.0,61.0,10019,0.0,100.0,0,,61.0,2014-05-10T07:00:00-04:00,,5.0
95.0,61.0,62.0,10019,0.0,97.0,0,,62.0,2014-05-10T08:00:00-04:00,,6.0
91.0,61.0,65.0,10019,0.0,86.0,0,,65.0,2014-05-10T09:00:00-04:00,,8.0
88.0,61.0,67.0,10019,0.0,81.0,0,,67.0,2014-05-10T10:00:00-04:00,,10.0
84.0,61.0,76.0,10019,0.0,73.0,0,,70.0,2014-05-10T11:00:00-04:00,,13.0
80.0,61.0,76.0,10019,0.0,70.0,0,,71.0,2014-05-10T12:00:00-04:00,,13.0
77.0,61.0,77.0,10019,0.0,66.0,0,,73.0,2014-05-10T13:00:00-04:00,,14.0
67.0,61.0,80.0,10019,0.0,56.0,0,,78.0,2014-05-10T14:00:00-04:00,,15.0
72.0,61.0,79.0,10019,0.01,57.0,0,,77.0,2014-05-10T15:00:00-04:00,,14.0
77.0,60.0,78.0,10019,0.01,57.0,0,,76.0,2014-05-10T16:00:00-04:00,,14.0
82.0,60.0,78.0,10019,0.01,60.0,0,,75.0,2014-05-10T17:00:00-04:00,,15.0
85.0,59.0,77.0,10019,0.05,61.0,0,,73.0,2014-05-10T18:00:00-04:00,,14.0
90.0,62.0,76.0,10019,0.05,73.0,0,,71.0,2014-05-10T19:00:00-04:00,,14.0
94.0,63.0,69.0,10019,0.05,82.0,0,,69.0,2014-05-10T20:00:00-04:00,,13.0
94.0,62.0,67.0,10019,0.05,83.0,0,,67.0,2014-05-10T21:00:00-04:00,,11.0
95.0,62.0,66.0,10019,0.04,86.0,0,,66.0,2014-05-10T22:00:00-04:00,,9.0
95.0,61.0,64.0,10019,0.04,90.0,0,,64.0,2014-05-10T23:00:00-04:00,,8.0
90.0,60.0,64.0,10019,0.03,86.0,0,,64.0,2014-05-11T00:00:00-04:00,,7.0
86.0,58.0,63.0,10019,0.02,83.0,0,,63.0,2014-05-11T01:00:00-04:00,,7.0
81.0,57.0,63.0,10019,0.02,81.0,0,,63.0,2014-05-11T02:00:00-04:00,,7.0
71.0,56.0,62.0,10019,0.04,80.0,0,,62.0,2014-05-11T03:00:00-04:00,,6.0
61.0,55.0,62.0,10019,0.0,77.0,0,,62.0,2014-05-11T04:00:00-04:00,,6.0
51.0,54.0,62.0,10019,0.0,75.0,0,,62.0,2014-05-11T05:00:00-04:00,,7.0
35.0,52.0,62.0,10019,0.0,69.0,0,,62.0,2014-05-11T06:00:00-04:00,,6.0
20.0,50.0,62.0,10019,0.0,64.0,0,,62.0,2014-05-11T07:00:00-04:00,,6.0
4.0,49.0,63.0,10019,0.04,60.0,0,,63.0,2014-05-11T08:00:00-04:00,,6.0
4.0,48.0,66.0,10019,0.0,52.0,0,,66.0,2014-05-11T09:00:00-04:00,,7.0
4.0,47.0,68.0,10019,0.0,46.0,0,,68.0,2014-05-11T10:00:00-04:00,,8.0
4.0,46.0,75.0,10019,0.0,41.0,0,,71.0,2014-05-11T11:00:00-04:00,,10.0
4.0,44.0,75.0,10019,0.0,35.0,0,,73.0,2014-05-11T12:00:00-04:00,,9.0
3.0,41.0,76.0,10019,0.0,28.0,0,,76.0,2014-05-11T13:00:00-04:00,,9.0
3.0,39.0,78.0,10019,0.0,24.0,0,,78.0,2014-05-11T14:00:00-04:00,,10.0
7.0,40.0,77.0,10019,0.0,26.0,0,,77.0,2014-05-11T15:00:00-04:00,,10.0
10.0,41.0,76.0,10019,0.0,28.0,0,,76.0,2014-05-11T16:00:00-04:00,,8.0
14.0,42.0,75.0,10019,0.0,30.0,0,,75.0,2014-05-11T17:00:00-04:00,,7.0
13.0,42.0,73.0,10019,0.0,32.0,0,,73.0,2014-05-11T18:00:00-04:00,,5.0
13.0,43.0,72.0,10019,0.0,35.0,0,,72.0,2014-05-11T19:00:00-04:00,,5.0
12.0,43.0,70.0,10019,0.0,37.0,0,,70.0,2014-05-11T20:00:00-04:00,,3.0
12.0,42.1,72.2,10019,0.0,33.8,0,5.59,72.2,2014-05-11T21:00:00-04:00,57.6,1.9
11.0,44.6,69.0,10019,0.0,41.3,0,6.14,69.0,2014-05-11T22:00:00-04:00,56.7,1.6
11.0,45.3,66.8,10019,0.0,45.9,0,6.32,66.8,2014-05-11T23:00:00-04:00,55.9,1.4
13.0,47.3,66.0,10019,0.0,50.9,0,6.81,66.0,2014-05-12T00:00:00-04:00,56.2,1.4
15.0,48.5,64.0,10019,0.0,57.1,0,7.14,64.0,2014-05-12T01:00:00-04:00,55.7,1.7
17.0,49.2,62.7,10019,0.0,61.2,0,7.3,62.7,2014-05-12T02:00:00-04:00,55.4,1.6
22.0,50.0,62.0,10019,0.0,64.5,0,7.52,62.0,2014-05-12T03:00:00-04:00,55.4,1.1
27.0,49.7,61.1,10019,0.0,66.1,0,7.46,61.1,2014-05-12T04:00:00-04:00,54.9,2.2
32.0,50.0,60.1,10019,0.0,69.2,0,7.54,60.1,2014-05-12T05:00:00-04:00,54.6,0.8
25.0,50.3,59.0,10019,0.0,72.8,0,7.6,59.0,2014-05-12T06:00:00-04:00,54.2,2.2
17.0,50.8,61.0,10019,0.0,69.1,0,7.74,61.0,2014-05-12T07:00:00-04:00,55.3,0.5
21.0,51.6,66.7,10019,0.0,58.2,0,7.98,66.7,2014-05-12T08:00:00-04:00,58.2,1.0
40.0,51.2,76.1,10019,0.0,47.1,0,7.88,72.5,2014-05-12T09:00:00-04:00,60.6,0.7
29.0,52.0,77.7,10019,0.0,41.9,0,8.1,76.9,2014-05-12T10:00:00-04:00,62.8,0.9
50.0,52.4,79.6,10019,0.0,38.9,0,8.23,79.6,2014-05-12T11:00:00-04:00,64.2,1.1
49.0,54.1,81.6,10019,0.0,38.8,0,8.75,81.6,2014-05-12T12:00:00-04:00,65.6,2.2
48.0,54.5,83.4,10019,0.0,37.2,0,8.92,83.4,2014-05-12T13:00:00-04:00,66.5,3.5
100.0,56.3,82.8,10019,0.0,40.5,0,9.52,82.8,2014-05-12T14:00:00-04:00,66.9,4.9
60.0,57.6,82.0,10019,0.0,43.9,0,9.96,81.7,2014-05-12T15:00:00-04:00,67.0,7.7
100.0,58.6,80.6,10019,0.0,48.6,0,10.34,79.7,2014-05-12T16:00:00-04:00,66.7,6.7
71.0,57.8,80.1,10019,0.0,48.0,0,10.07,79.2,2014-05-12T17:00:00-04:00,66.2,4.7
96.0,57.7,78.8,10019,0.0,50.7,0,10.02,77.4,2014-05-12T18:00:00-04:00,65.4,4.0
82.0,57.4,77.7,10019,0.0,53.4,0,9.89,75.5,2014-05-12T19:00:00-04:00,64.5,2.4
62.0,57.7,77.7,10019,0.0,54.1,0,10.01,75.4,2014-05-12T20:00:00-04:00,64.6,1.3
80.0,58.6,76.9,10019,0.0,59.4,0,10.33,73.6,2014-05-12T21:00:00-04:00,64.3,1.4
88.0,59.8,76.8,10019,0.0,62.7,0,10.79,73.2,2014-05-12T22:00:00-04:00,64.8,1.9
72.0,60.4,76.4,10019,0.0,67.0,0,11.03,72.0,2014-05-12T23:00:00-04:00,64.7,1.4
80.0,61.0,76.0,10019,0.0,71.6,0,11.28,70.6,2014-05-13T00:00:00-04:00,64.5,1.5
78.0,61.8,68.6,10019,0.0,78.8,0,11.58,68.6,2014-05-13T01:00:00-04:00,64.3,1.7
76.0,62.1,67.9,10019,0.0,81.9,0,11.74,67.9,2014-05-13T02:00:00-04:00,64.2,0.9
76.0,62.0,66.5,10019,0.0,85.6,0,11.7,66.5,2014-05-13T03:00:00-04:00,63.6,1.0
75.0,62.5,66.4,10019,0.0,87.3,0,11.91,66.4,2014-05-13T04:00:00-04:00,63.9,1.0
64.0,61.8,65.0,10019,0.0,89.3,0,11.59,65.0,2014-05-13T05:00:00-04:00,63.0,0.5
58.0,60.8,64.9,10019,0.0,86.7,0,11.18,64.9,2014-05-13T06:00:00-04:00,62.3,5.5
74.0,52.2,62.0,10019,0.0,70.4,0,8.17,62.0,2014-05-13T07:00:00-04:00,56.5,10.6
79.0,45.8,60.9,10019,0.0,57.5,0,6.41,60.9,2014-05-13T08:00:00-04:00,53.1,7.8
54.0,44.6,61.6,10019,0.0,53.6,0,6.12,61.6,2014-05-13T09:00:00-04:00,53.0,9.0
75.0,44.0,63.5,10019,0.0,48.9,0,5.97,63.5,2014-05-13T10:00:00-04:00,53.8,8.9
73.0,43.4,65.2,10019,0.0,45.1,0,5.85,65.2,2014-05-13T11:00:00-04:00,54.5,8.3
73.0,43.3,67.5,10019,0.0,41.4,0,5.81,67.5,2014-05-13T12:00:00-04:00,55.6,7.2
28.0,43.8,68.2,10019,0.0,41.3,0,5.93,68.2,2014-05-13T13:00:00-04:00,56.1,4.8
57.0,44.3,69.2,10019,0.0,40.7,0,6.05,69.2,2014-05-13T14:00:00-04:00,56.7,4.7
35.0,44.0,69.2,10019,0.0,40.1,0,5.98,69.2,2014-05-13T15:00:00-04:00,56.6,6.6
41.0,42.8,68.8,10019,0.0,38.8,0,5.69,68.8,2014-05-13T16:00:00-04:00,56.1,7.3
66.0,42.0,68.6,10019,0.0,38.0,0,5.53,68.6,2014-05-13T17:00:00-04:00,55.8,6.6
65.0,42.2,67.1,10019,0.0,40.3,0,5.58,67.1,2014-05-13T18:00:00-04:00,55.1,6.9
5.0,43.2,64.5,10019,0.0,45.8,0,5.8,64.5,2014-05-13T19:00:00-04:00,54.1,7.4
68.0,44.8,59.0,10019,0.0,59.3,0,6.16,59.0,2014-05-13T20:00:00-04:00,51.8,5.6
59.0,44.8,56.4,10019,0.0,65.1,0,6.15,56.4,2014-05-13T21:00:00-04:00,50.5,5.3
52.0,45.1,53.5,10019,0.0,69.6,0,6.21,54.8,2014-05-13T22:00:00-04:00,49.9,5.6
49.0,45.7,53.2,10019,0.0,73.6,0,6.36,53.9,2014-05-13T23:00:00-04:00,49.7,4.4
59.0,46.1,53.2,10019,0.0,76.4,0,6.45,53.3,2014-05-14T00:00:00-04:00,49.6,3.3
70.0,45.6,52.1,10019,0.0,76.9,0,6.35,52.7,2014-05-14T01:00:00-04:00,49.1,3.7
80.0,45.1,52.1,10019,0.0,76.8,0,6.21,52.1,2014-05-14T02:00:00-04:00,48.5,3.0
83.0,45.1,51.7,10019,0.0,77.7,0,6.21,51.8,2014-05-14T03:00:00-04:00,48.4,3.0
77.0,45.0,51.3,10019,0.0,79.0,0,6.19,51.3,2014-05-14T04:00:00-04:00,48.1,1.7
100.0,45.7,51.7,10019,0.0,78.9,0,6.35,52.0,2014-05-14T05:00:00-04:00,48.8,3.3
76.0,45.7,50.4,10019,0.0,80.1,0,6.37,51.6,2014-05-14T06:00:00-04:00,48.6,4.6
100.0,46.3,50.7,10019,0.0,81.8,0,6.49,51.6,2014-05-14T07:00:00-04:00,48.9,4.1
100.0,47.3,51.4,10019,0.0,82.7,0,6.76,52.4,2014-05-14T08:00:00-04:00,49.7,4.3
85.0,51.0,57.0,10019,0.0,80.0,0,,57.0,2014-05-14T09:00:00-04:00,,6.0
86.0,49.0,59.0,10019,0.0,69.0,0,,59.0,2014-05-14T10:00:00-04:00,,6.0
86.0,48.0,60.0,10019,0.0,65.0,0,,60.0,2014-05-14T11:00:00-04:00,,7.0
87.0,48.0,61.0,10019,0.0,62.0,0,,61.0,2014-05-14T12:00:00-04:00,,6.0
89.0,49.0,63.0,10019,0.0,60.0,0,,63.0,2014-05-14T13:00:00-04:00,,6.0
62.0,51.0,67.0,10019,0.0,57.0,0,,67.0,2014-05-14T14:00:00-04:00,,6.0
62.0,52.0,67.0,10019,0.0,58.0,0,,67.0,2014-05-14T15:00:00-04:00,,6.0
61.0,52.0,67.0,10019,0.0,58.0,0,,67.0,2014-05-14T16:00:00-04:00,,6.0
61.0,53.0,67.0,10019,0.0,61.0,0,,67.0,2014-05-14T17:00:00-04:00,,7.0
65.0,54.0,65.0,10019,0.0,67.0,0,,65.0,2014-05-14T18:00:00-04:00,,7.0
69.0,56.0,63.0,10019,0.0,77.0,0,,63.0,2014-05-14T19:00:00-04:00,,7.0
73.0,57.0,61.0,10019,0.0,86.0,0,,61.0,2014-05-14T20:00:00-04:00,,8.0
76.0,58.0,61.0,10019,0.0,89.0,0,,61.0,2014-05-14T21:00:00-04:00,,7.0
91.0,58.0,61.0,10019,0.0,89.0,0,,61.0,2014-05-14T22:00:00-04:00,,7.0
100.0,58.0,61.0,10019,0.0,90.0,0,,61.0,2014-05-14T23:00:00-04:00,,2.0
100.0,58.1,60.5,10019,0.0,91.9,0,10.1,60.5,2014-05-15T00:00:00-04:00,59.0,3.2
100.0,57.6,60.2,10019,0.0,91.0,0,9.9,60.2,2014-05-15T01:00:00-04:00,58.6,2.9
100.0,57.7,60.2,10019,0.02,91.5,0,9.96,60.2,2014-05-15T02:00:00-04:00,58.7,3.2
100.0,58.0,59.6,10019,0.04,94.3,0,10.07,59.6,2014-05-15T03:00:00-04:00,58.6,2.3
100.0,57.7,59.5,10019,0.01,93.7,0,9.96,59.5,2014-05-15T04:00:00-04:00,58.4,3.7
37.0,58.5,60.2,10019,0.01,94.1,0,10.24,60.2,2014-05-15T05:00:00-04:00,59.1,2.3
100.0,59.1,60.6,10019,0.02,94.8,0,10.48,60.6,2014-05-15T06:00:00-04:00,59.7,2.3
94.0,60.0,61.4,10019,0.0,95.0,0,10.81,61.4,2014-05-15T07:00:00-04:00,60.5,2.4
100.0,60.6,62.0,10019,0.01,95.3,0,11.06,62.0,2014-05-15T08:00:00-04:00,61.1,3.9
100.0,61.4,62.6,10019,0.0,95.9,0,11.38,62.6,2014-05-15T09:00:00-04:00,61.8,4.5
100.0,62.3,63.5,10019,0.0,95.7,0,11.74,63.5,2014-05-15T10:00:00-04:00,62.7,4.5
99.0,63.2,64.6,10019,0.0,95.1,0,12.12,64.6,2014-05-15T11:00:00-04:00,63.7,5.5
100.0,63.3,65.4,10019,0.0,92.8,0,12.17,65.4,2014-05-15T12:00:00-04:00,64.0,5.1
95.0,63.9,65.6,10019,0.01,94.0,0,12.43,65.6,2014-05-15T13:00:00-04:00,64.5,4.9
100.0,63.7,66.3,10019,0.0,91.6,0,12.37,66.3,2014-05-15T14:00:00-04:00,64.6,6.3
52.0,64.0,66.7,10019,0.0,90.9,0,12.49,66.7,2014-05-15T15:00:00-04:00,65.0,7.5
45.0,65.0,69.2,10019,0.0,86.6,0,12.96,69.2,2014-05-15T16:00:00-04:00,66.4,7.8
35.0,64.5,68.9,10019,0.0,85.9,0,12.75,68.9,2014-05-15T17:00:00-04:00,66.1,7.2
46.0,63.5,66.8,10019,0.0,89.2,0,12.3,66.8,2014-05-15T18:00:00-04:00,64.7,6.8
52.0,63.4,65.5,10019,0.0,92.9,0,12.23,65.5,2014-05-15T19:00:00-04:00,64.1,6.6
89.0,63.3,65.0,10019,0.0,94.0,0,12.19,65.0,2014-05-15T20:00:00-04:00,63.9,8.0
36.0,63.0,64.5,10019,0.0,94.9,0,12.07,64.5,2014-05-15T21:00:00-04:00,63.5,7.2
100.0,63.0,64.8,10019,0.0,93.9,0,12.07,64.8,2014-05-15T22:00:00-04:00,63.6,6.9
31.0,63.1,64.9,10019,0.0,93.9,0,12.13,64.9,2014-05-15T23:00:00-04:00,63.8,5.8
100.0,62.7,64.6,10019,0.0,93.7,0,11.97,64.6,2014-05-16T00:00:00-04:00,63.4,6.9
98.0,62.4,64.4,10019,0.0,93.1,0,11.82,64.4,2014-05-16T01:00:00-04:00,63.1,6.4
100.0,62.7,64.1,10019,0.0,95.3,0,11.97,64.1,2014-05-16T02:00:00-04:00,63.2,8.0
99.0,62.5,64.4,10019,0.01,93.4,0,11.88,64.4,2014-05-16T03:00:00-04:00,63.2,8.1
65.0,62.2,64.1,10019,0.01,93.4,0,11.77,64.1,2014-05-16T04:00:00-04:00,62.9,7.6
43.0,62.1,63.2,10019,0.0,96.2,0,11.75,63.2,2014-05-16T05:00:00-04:00,62.5,8.4
98.0,62.2,63.7,10019,0.0,94.7,0,11.79,63.7,2014-05-16T06:00:00-04:00,62.8,8.8
51.0,63.0,64.5,10019,0.0,95.0,0,12.14,64.5,2014-05-16T07:00:00-04:00,63.5,9.5
90.0,63.7,65.1,10019,0.0,95.5,0,12.46,65.1,2014-05-16T08:00:00-04:00,64.2,11.2
78.0,63.2,65.3,10019,0.0,93.1,0,12.22,65.3,2014-05-16T09:00:00-04:00,63.9,11.9
84.0,63.2,66.2,10019,0.0,90.1,0,12.22,66.2,2014-05-16T10:00:00-04:00,64.2,12.1
79.0,63.3,65.6,10019,0.0,92.3,0,12.27,65.6,2014-05-16T11:00:00-04:00,64.1,12.9
88.0,63.7,66.1,10019,0.0,92.1,0,12.45,66.1,2014-05-16T12:00:00-04:00,64.5,10.7
82.0,64.3,66.7,10019,0.0,92.0,0,12.72,66.7,2014-05-16T13:00:00-04:00,65.1,11.6
76.0,64.3,67.1,10019,0.02,90.8,0,12.72,67.1,2014-05-16T14:00:00-04:00,65.2,12.5
81.0,64.1,65.6,10019,0.02,95.0,0,12.66,65.6,2014-05-16T15:00:00-04:00,64.6,12.8
86.0,64.0,65.8,10019,0.01,93.7,0,12.59,65.8,2014-05-16T16:00:00-04:00,64.6,15.4
85.0,64.4,65.9,10019,0.02,94.7,0,12.79,65.9,2014-05-16T17:00:00-04:00,64.9,13.6
87.0,64.8,66.0,10019,0.05,95.9,0,12.99,66.0,2014-05-16T18:00:00-04:00,65.2,16.2
91.0,63.3,65.3,10019,0.01,93.3,0,12.31,65.3,2014-05-16T19:00:00-04:00,64.0,11.1
92.0,62.2,63.7,10019,0.01,94.9,0,11.84,63.7,2014-05-16T20:00:00-04:00,62.7,7.6
96.0,63.0,64.4,10019,0.17,95.1,0,12.18,64.4,2014-05-16T21:00:00-04:00,63.5,12.1
100.0,63.0,63.9,10019,0.14,96.8,0,12.2,63.9,2014-05-16T22:00:00-04:00,63.4,7.3
95.0,62.0,62.9,10019,0.39,96.9,0,11.77,62.9,2014-05-16T23:00:00-04:00,62.3,6.5
87.0,59.1,59.9,10019,0.02,96.9,0,10.59,59.9,2014-05-17T00:00:00-04:00,59.4,6.3
92.0,56.4,59.0,10019,0.0,91.2,0,9.6,59.0,2014-05-17T01:00:00-04:00,57.4,6.6
94.0,55.0,57.5,10019,0.0,91.4,0,9.14,57.5,2014-05-17T02:00:00-04:00,56.0,3.0
100.0,53.9,56.1,10019,0.0,92.2,0,8.77,56.1,2014-05-17T03:00:00-04:00,54.9,2.4
77.0,51.9,54.6,10019,0.0,90.5,0,8.13,54.6,2014-05-17T04:00:00-04:00,53.1,3.0
71.0,50.4,52.3,10019,0.0,89.6,0,7.68,53.3,2014-05-17T05:00:00-04:00,51.7,4.7
64.0,49.1,52.3,10019,0.0,88.0,0,7.31,52.5,2014-05-17T06:00:00-04:00,50.7,3.3
38.0,49.3,53.0,10019,0.0,84.9,0,7.36,53.7,2014-05-17T07:00:00-04:00,51.3,4.3
30.0,49.0,56.0,10019,0.0,77.3,0,7.29,56.0,2014-05-17T08:00:00-04:00,52.2,5.1
29.0,48.4,58.1,10019,0.0,69.9,0,7.11,58.1,2014-05-17T09:00:00-04:00,52.9,4.6
29.0,46.7,60.9,10019,0.0,59.6,0,6.68,60.9,2014-05-17T10:00:00-04:00,53.5,4.8
28.0,45.8,63.5,10019,0.0,52.3,0,6.43,63.5,2014-05-17T11:00:00-04:00,54.4,4.6
30.0,44.2,65.6,10019,0.0,45.7,0,6.05,65.6,2014-05-17T12:00:00-04:00,54.9,6.3
32.0,43.6,67.3,10019,0.0,42.2,0,5.92,67.3,2014-05-17T13:00:00-04:00,55.5,5.9
34.0,43.1,67.8,10019,0.0,40.8,0,5.82,67.8,2014-05-17T14:00:00-04:00,55.6,7.1
100.0,42.7,68.1,10019,0.0,39.8,0,5.72,68.1,2014-05-17T15:00:00-04:00,55.7,8.7
34.0,41.1,69.3,10019,0.0,35.8,0,5.39,69.3,2014-05-17T16:00:00-04:00,55.9,9.1
34.0,39.4,68.5,10019,0.0,34.5,0,5.04,68.5,2014-05-17T17:00:00-04:00,55.1,8.9
29.0,39.0,67.9,10019,0.0,34.7,0,4.96,67.9,2014-05-17T18:00:00-04:00,54.7,7.2
36.0,37.1,66.4,10019,0.0,33.9,0,4.6,66.4,2014-05-17T19:00:00-04:00,53.5,5.8
20.0,38.1,64.8,10019,0.0,37.2,0,4.77,64.8,2014-05-17T20:00:00-04:00,52.8,5.3
19.0,40.2,62.3,10019,0.0,44.0,0,5.17,62.3,2014-05-17T21:00:00-04:00,52.0,3.4
85.0,40.5,61.1,10019,0.0,46.6,0,5.23,61.1,2014-05-17T22:00:00-04:00,51.4,4.0
82.0,40.4,60.1,10019,0.0,48.0,0,5.21,60.1,2014-05-17T23:00:00-04:00,50.9,4.5
25.0,41.0,57.9,10019,0.0,53.1,0,5.34,57.9,2014-05-18T00:00:00-04:00,49.9,4.1
32.0,42.4,56.0,10019,0.0,60.1,0,5.64,56.0,2014-05-18T01:00:00-04:00,49.4,2.9
39.0,42.8,54.6,10019,0.0,64.4,0,5.72,54.6,2014-05-18T02:00:00-04:00,48.8,2.2
36.0,43.3,53.1,10019,0.0,69.3,0,5.83,53.1,2014-05-18T03:00:00-04:00,48.2,2.2
33.0,42.7,52.1,10019,0.0,70.1,0,5.7,52.1,2014-05-18T04:00:00-04:00,47.5,1.2
30.0,42.8,50.9,10019,0.0,73.8,0,5.72,50.9,2014-05-18T05:00:00-04:00,46.9,2.3
24.0,41.9,49.9,10019,0.0,73.9,0,5.51,49.9,2014-05-18T06:00:00-04:00,46.0,1.6
19.0,42.2,51.8,10019,0.0,69.4,0,5.57,51.8,2014-05-18T07:00:00-04:00,47.2,2.7
2.0,40.0,54.6,10019,0.0,56.2,0,5.13,55.4,2014-05-18T08:00:00-04:00,48.2,4.8
11.0,40.1,57.9,10019,0.0,51.6,0,5.15,57.9,2014-05-18T09:00:00-04:00,49.6,6.7
19.0,39.2,60.3,10019,0.0,45.5,0,4.96,60.3,2014-05-18T10:00:00-04:00,50.7,5.3
28.0,39.4,62.4,10019,0.0,42.7,0,5.0,62.4,2014-05-18T11:00:00-04:00,51.8,6.8
35.0,39.0,64.5,10019,0.0,39.0,0,4.93,64.5,2014-05-18T12:00:00-04:00,52.9,5.5
100.0,37.9,64.5,10019,0.0,37.3,0,4.72,64.5,2014-05-18T13:00:00-04:00,52.6,6.6
100.0,37.0,64.5,10019,0.0,36.1,0,4.57,64.5,2014-05-18T14:00:00-04:00,52.4,7.7
99.0,37.7,66.2,10019,0.0,34.9,0,4.69,66.2,2014-05-18T15:00:00-04:00,53.5,8.3
